circle_id,kmradius,Unnamed: 0,restaurant_name,avg_review_score,reviews,minimum_order_value,delivery_fee,pricyness,avg_delivery_time,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,distance_to_circle_center
37,2,1707,Lao Xiang,8.8,159.0,0.0,1.99,1323.0,50.0,asian,"Wichertstraße 43, 10247.0, Berlin",Wichertstraße 43,10247.0,Berlin,"52.5460202,13.4274689",52.5460202,13.4274689,lieferando,1.6628811017413963
37,2,1709,Buddys Burger,8.2,5034.0,12.0,1.5,987.0,50.0,american,"Berliner Allee 160, 10249.0, Berlin",Berliner Allee 160,10249.0,Berlin,"52.5523043,13.4666474",52.5523043,13.4666474,lieferando,1.9296612386077894
37,2,1711,Confetti Brause Feinkost,8.6,168.0,50.0,2.5,1222.0,60.0,italian,"Pistoriusstraße 16, 10249.0, Berlin",Pistoriusstraße 16,10249.0,Berlin,"52.5517849,13.4535905",52.5517849,13.4535905,lieferando,1.4842934223786943
37,2,1712,Toni Restaurant,7.8,844.0,15.0,0.0,831.0,50.0,italian,"Berliner Allee 167, 10249.0, Berlin",Berliner Allee 167,10249.0,Berlin,"52.5533771,13.4668462",52.5533771,13.4668462,lieferando,2.032337022344696
37,2,1782,Yellow Pizza,7.8,83.0,20.0,1.5,0.0,50.0,italian,"Bizetstraße 129, 10365.0, Berlin",Bizetstraße 129,10365.0,Berlin,"52.5501683,13.4639376",52.5501683,13.4639376,lieferando,1.6292375142373117
37,2,1787,"Casablanca & Jalopeno (Italienisch, Mexikanisch, Griechische & Amerikanische Spezialitäten)",9.4,5321.0,15.0,3.0,897.0,70.0,italian,"Berliner Allee 198, 10365.0, Berlin",Berliner Allee 198,10365.0,Berlin,"52.5562068,13.4676672",52.5562068,13.4676672,lieferando,2.3222280193513067
37,2,1788,McDonald's®,5.6,2391.0,15.0,0.0,991.0,60.0,american,"Hansastraße 1, 10367.0, Berlin",Hansastraße 1,10367.0,Berlin,"52.5470614,13.468399",52.5470614,13.468399,lieferando,1.61421077610817
37,2,1789,Bambus am See,8.6,487.0,15.0,0.0,0.0,50.0,asian,"Berliner Allee 126, 10369.0, Berlin",Berliner Allee 126,10369.0,Berlin,"52.55055,13.46177",52.55055,13.46177,lieferando,1.5765326467757124
37,2,1797,Berlin Burger Lover,8.8,1226.0,0.0,0.0,728.0,50.0,american,"Gustav-Adolf-Straße 145-146, 10405.0, Berlin",Gustav-Adolf-Straße 145-146,10405.0,Berlin,"52.5548902,13.4372594",52.5548902,13.4372594,lieferando,1.9609104662803187
37,2,1800,Domino's Pizza,7.4,823.0,7.9,0.0,996.0,30.0,italian,"Pistoriusstraße 41, 10407.0, Berlin",Pistoriusstraße 41,10407.0,Berlin,"52.5538742,13.4457925",52.5538742,13.4457925,lieferando,1.695195632691892
38,2,48,Dildaar Indische Spezialitäten,8.0,6566.0,15.0,0.0,1168.0,40.0,indian,"Landsberger Allee 171, 10115.0, Berlin",Landsberger Allee 171,10115.0,Berlin,"52.5318293,13.469589",52.5318293,13.469589,lieferando,2.142094496515758
38,2,125,Lovely Sushi,8.8,1093.0,15.0,0.0,1056.0,40.0,asian,"Anton-Saefkow-Platz 4, 10115.0, Berlin",Anton-Saefkow-Platz 4,10115.0,Berlin,"52.52993,13.47182",52.52993,13.47182,lieferando,2.092150004304671
38,2,894,Asia Momente,8.4,623.0,34.9,0.0,0.0,30.0,asian,"Josef-Orlopp-Straße 44, 10117.0, Berlin",Josef-Orlopp-Straße 44,10117.0,Berlin,"52.5229526,13.4879732",52.5229526,13.4879732,lieferando,1.912442056781686
38,2,1148,Ty Kürbis,8.4,811.0,45.0,0.0,0.0,35.0,asian,"Konrad-Wolf Str. 112, 10119.0, Berlin",Konrad-Wolf Str. 112,10119.0,Berlin,"52.5435943,13.4919227",52.5435943,13.4919227,lieferando,0.7231527376742306
38,2,1193,Buddha indische und asiatische Spezialitäten,8.0,120.0,30.0,0.0,1313.0,50.0,indian,"Konrad-Wolf-Straße 145, 10119.0, Berlin",Konrad-Wolf-Straße 145,10119.0,Berlin,"52.5482268,13.5008632",52.5482268,13.5008632,lieferando,1.0609150137989554
38,2,1516,SushiKoo (vormals Taiko),9.4,4731.0,17.0,0.0,1248.0,35.0,asian,"Josef-Orlopp-Straße 53, 10243.0, Berlin",Josef-Orlopp-Straße 53,10243.0,Berlin,"52.5232768,13.4894303",52.5232768,13.4894303,lieferando,1.842026948884322
38,2,1529,Sun Poke Bowl,9.0,163.0,30.5,0.0,0.0,35.0,seafood,"Weißenseer Weg 112, 10243.0, Berlin",Weißenseer Weg 112,10243.0,Berlin,"52.5268708,13.4788869",52.5268708,13.4788869,lieferando,1.902700085920556
38,2,1543,Silverado Steakhaus,7.8,959.0,15.0,0.0,1661.0,50.0,steak,"Konrad-Wolf-Straße 28, 10243.0, Berlin",Konrad-Wolf-Straße 28,10243.0,Berlin,"52.5431245,13.4901134",52.5431245,13.4901134,lieferando,0.7765728882898967
38,2,1588,Pizza Lovers,9.8,70.0,20.0,2.0,0.0,50.0,italian,"Anton-Saefkow Platz 12, 10243.0, Berlin",Anton-Saefkow Platz 12,10243.0,Berlin,"52.5295352,13.4711372",52.5295352,13.4711372,lieferando,2.1537605362020056
38,2,1622,Ipiros Feinkost,9.8,51.0,0.0,0.0,0.0,20.0,mediterranean,"Weißenseer Weg 112, 10243.0, Berlin",Weißenseer Weg 112,10243.0,Berlin,"52.5268708,13.4788869",52.5268708,13.4788869,lieferando,1.902700085920556
38,2,1623,Lang Van Restaurant,8.8,616.0,0.0,0.0,843.0,30.0,healthy,"Möllendorffstraße 48, 10243.0, Berlin",Möllendorffstraße 48,10243.0,Berlin,"52.5242443,13.4808569",52.5242443,13.4808569,lieferando,2.032528862371362
38,2,1624,Crispy's Chicken Fast Food,8.0,300.0,0.0,0.0,0.0,30.0,american,"Landsberger Allee 131, 10243.0, Berlin",Landsberger Allee 131,10243.0,Berlin,"52.5306116,13.4683903",52.5306116,13.4683903,lieferando,2.268859314192801
38,2,1633,Pizza & Burger Bulls,8.4,213.0,0.0,0.0,0.0,40.0,italian,"Josef-Orlopp-Straße 53, 10243.0, Berlin",Josef-Orlopp-Straße 53,10243.0,Berlin,"52.5235672,13.4894538",52.5235672,13.4894538,lieferando,1.8112676044555118
38,2,1634,Snack by Sunas,8.8,218.0,12.5,0.0,0.0,45.0,american,"Josef-Orlopp-Straße 51, 10243.0, Berlin",Josef-Orlopp-Straße 51,10243.0,Berlin,"52.5232385,13.4893514",52.5232385,13.4893514,lieferando,1.8479120997024139
38,2,1636,Aphrodite,7.2,3503.0,19.0,0.0,1088.0,60.0,vegetarian or vegan,"Konrad-Wolf-Str. 72, 10243.0, Berlin",Konrad-Wolf-Str. 72,10243.0,Berlin,"52.5380942,13.4800257",52.5380942,13.4800257,lieferando,1.2923670279888855
38,2,1679,Boongsushi,9.4,1316.0,15.0,0.0,1126.0,45.0,asian,"Konrad-Wolf-Straße 76, 10245.0, Berlin",Konrad-Wolf-Straße 76,10245.0,Berlin,"52.5386979,13.4817028",52.5386979,13.4817028,lieferando,1.1764738030569772
38,2,1687,Hong Phuc Restaurant,8.6,921.0,20.0,0.0,1197.0,30.0,asian,"Genslerstr. 36, 10247.0, Berlin",Genslerstr. 36,10247.0,Berlin,"52.5358133,13.4973594",52.5358133,13.4973594,lieferando,0.34696633046235914
38,2,1688,Allee Bistro,9.2,743.0,25.0,0.0,797.0,30.0,asian,"Landsberger Allee 277, 10247.0, Berlin",Landsberger Allee 277,10247.0,Berlin,"52.5353789,13.4965051",52.5353789,13.4965051,lieferando,0.41351314450187304
38,2,1692,Togoshi Sushi,9.4,119.0,35.0,2.0,0.0,40.0,asian,"Marzahner Straße 17/Box K10, 10247.0, Berlin",Marzahner Straße 17/Box K10,10247.0,Berlin,"52.5478056,13.5152958",52.5478056,13.5152958,lieferando,1.4932233484676085
38,2,1703,Roseneck,9.2,215.0,18.0,1.0,0.0,30.0,european,"Küstriner Straße 45, 10247.0, Berlin",Küstriner Straße 45,10247.0,Berlin,"52.5382962,13.4868965",52.5382962,13.4868965,lieferando,0.825662323355172
38,2,1704,Thai Lotus,9.0,261.0,15.0,1.0,1082.0,40.0,asian,"Hansastraße 69, 10247.0, Berlin",Hansastraße 69,10247.0,Berlin,"52.54974,13.47431",52.54974,13.47431,lieferando,2.0757305463985567
38,2,1710,Bangkok For You,7.8,1204.0,35.0,0.0,748.0,40.0,asian,"Konrad-Wolf-Str. 22, 10249.0, Berlin",Konrad-Wolf-Str. 22,10249.0,Berlin,"52.54449,13.49287",52.54449,13.49287,lieferando,0.7630277658324266
38,2,1722,Sushi For You,8.8,3823.0,12.0,0.0,1410.0,40.0,asian,"Konrad-Wolf-Strasse 100, 10315.0, Berlin",Konrad-Wolf-Strasse 100,10315.0,Berlin,"52.5419093,13.4886916",52.5419093,13.4886916,lieferando,0.7849348673089249
38,2,1723,Call a Pizza,7.4,1821.0,7.5,0.0,1299.0,50.0,italian,"Konrad-Wolf-Straße 114, 10315.0, Berlin",Konrad-Wolf-Straße 114,10315.0,Berlin,"52.5441437,13.4930443",52.5441437,13.4930443,lieferando,0.7244120655960912
38,2,1748,Burger Helden,9.6,2208.0,14.0,0.0,934.0,35.0,american,"Konrad-Wolf-Straße 99, 10315.0, Berlin",Konrad-Wolf-Straße 99,10315.0,Berlin,"52.5417051,13.4884386",52.5417051,13.4884386,lieferando,0.7906370735770903
38,2,1783,Fantasia Pizza Döner,9.8,240.0,20.0,0.0,760.0,40.0,italian,"Hauptstraße 9 a, 10365.0, Berlin",Hauptstraße 9 a,10365.0,Berlin,"52.5483383,13.5040894",52.5483383,13.5040894,lieferando,1.1197515293687634
38,2,1784,Vin Kitchen Delivery,9.4,259.0,20.0,0.0,0.0,40.0,middle eastern,"Lukasstraße 11, 10365.0, Berlin",Lukasstraße 11,10365.0,Berlin,"52.5535726,13.5228683",52.5535726,13.5228683,lieferando,2.3087703744293457
38,2,1788,McDonald's®,5.6,2391.0,15.0,0.0,991.0,60.0,american,"Hansastraße 1, 10367.0, Berlin",Hansastraße 1,10367.0,Berlin,"52.5470614,13.468399",52.5470614,13.468399,lieferando,2.2750240728876063
38,2,1793,Yoko Sushi,9.0,2648.0,9.9,0.0,1228.0,30.0,asian,"Suermondtstr. 37a, 10405.0, Berlin",Suermondtstr. 37a,10405.0,Berlin,"52.54902,13.50078",52.54902,13.50078,lieferando,1.1480320571355715
38,2,1806,Maxes Lieferservice,10.0,154.0,30.0,0.0,1232.0,35.0,european,"Falkenberger Straße 146a, 10409.0, Berlin",Falkenberger Straße 146a,10409.0,Berlin,"52.5564381,13.4835309",52.5564381,13.4835309,lieferando,2.2311236490043513
38,2,2984,Eleganz Bistro,8.8,105.0,12.0,0.0,0.0,30.0,american,"Hauptstraße 11, 12689.0, Berlin",Hauptstraße 11,12689.0,Berlin,"52.5485414,13.5056575",52.5485414,13.5056575,lieferando,1.1775920227851169
38,2,2986,Pizza Max,7.4,42.0,10.0,0.0,0.0,40.0,italian,"Konrad-Wolf-Straße 108, 13051.0, Berlin",Konrad-Wolf-Straße 108,13051.0,Berlin,"52.5429646,13.4907613",52.5429646,13.4907613,lieferando,0.7312776427192156
38,2,2994,Asia Bistro im Storchenhof,8.6,2887.0,14.0,0.0,885.0,40.0,asian,"Hauptstr. 9, 13051.0, Berlin",Hauptstr. 9,13051.0,Berlin,"52.54859,13.50334",52.54859,13.50334,lieferando,1.132303348419102
39,2,1550,Asia Mami,9.0,4057.0,39.0,0.0,1060.0,40.0,asian,"Allee der Kosmonauten 151, 10243.0, Berlin",Allee der Kosmonauten 151,10243.0,Berlin,"52.534701,13.5513347",52.534701,13.5513347,lieferando,0.47422588097074675
39,2,1666,Devil Burger (Pizza Pasta & More),8.8,571.0,20.0,1.5,0.0,50.0,italian,"Marzahner Chaussee 205, 10245.0, Berlin",Marzahner Chaussee 205,10245.0,Berlin,"52.5259532,13.5334004",52.5259532,13.5334004,lieferando,1.7829302591897787
39,2,1684,Bambusstäbchen,7.2,9470.0,45.0,0.0,851.0,50.0,asian,"Brodowiner Ring 16/18, 10247.0, Berlin",Brodowiner Ring 16/18,10247.0,Berlin,"52.5496705,13.5788109",52.5496705,13.5788109,lieferando,2.347743453992959
39,2,1727,Van Lang Restaurant,9.2,2452.0,20.0,0.0,1068.0,40.0,asian,"Marzahner Promenade 42, 10315.0, Berlin",Marzahner Promenade 42,10315.0,Berlin,"52.54558,13.5529801",52.54558,13.5529801,lieferando,0.8014502056366616
39,2,1754,TT-Asia Cuisine,8.8,295.0,22.0,0.0,721.0,35.0,asian,"Am Gewerbepark 5, 10315.0, Berlin",Am Gewerbepark 5,10315.0,Berlin,"52.522086,13.566299",52.522086,13.566299,lieferando,2.1884337740348503
39,2,1757,Memo's Grillhaus,7.4,138.0,30.0,1.0,0.0,45.0,italian,"Jan-Petersen-Straße 20, 10315.0, Berlin",Jan-Petersen-Straße 20,10315.0,Berlin,"52.5499954,13.5634941",52.5499954,13.5634941,lieferando,1.5827107575430077
39,2,2936,Lees Kitchen,8.8,1116.0,20.0,0.0,950.0,35.0,asian,"Cecilienstrasse 159, 12619.0, Berlin",Cecilienstrasse 159,12619.0,Berlin,"52.5290083,13.5700459",52.5290083,13.5700459,lieferando,1.7830298089420484
39,2,2960,Neu Wuzhou,9.2,3337.0,8.0,0.0,954.0,40.0,asian,"Marzahner Promenade 13, 12619.0, Berlin",Marzahner Promenade 13,12619.0,Berlin,"52.5446147,13.5443638",52.5446147,13.5443638,lieferando,0.7294884117024246
39,2,2967,McDonald's®,6.8,755.0,15.0,0.0,0.0,50.0,american,"Bitterfelder Straße 9, 12629.0, Berlin",Bitterfelder Straße 9,12629.0,Berlin,"52.5527895,13.5436806",52.5527895,13.5436806,lieferando,1.6055883300549993
39,2,2969,Sushi For You,9.0,5382.0,12.0,0.0,1410.0,40.0,asian,"Allee der Kosmonauten 151b, 12679.0, Berlin",Allee der Kosmonauten 151b,12679.0,Berlin,"52.53428,13.55121",52.53428,13.55121,lieferando,0.5167153912963676
39,2,2970,burgerme,9.0,1057.0,6.99,0.99,888.0,25.0,american,"Allee der Kosmonauten 151a, 12679.0, Berlin",Allee der Kosmonauten 151a,12679.0,Berlin,"52.534265,13.5508568",52.534265,13.5508568,lieferando,0.5125207166079666
39,2,2972,Pizza Max,7.2,6457.0,9.9,0.0,1114.0,60.0,italian,"Allee der Kosmonauten 151, 12679.0, Berlin",Allee der Kosmonauten 151,12679.0,Berlin,"52.5344186,13.5510989",52.5344186,13.5510989,lieferando,0.4998568343997095
39,2,2975,Subway,9.4,26.0,15.0,0.0,0.0,30.0,healthy,"Marzahner Promenade 1A, 12679.0, Berlin",Marzahner Promenade 1A,12679.0,Berlin,"52.5436813,13.5448268",52.5436813,13.5448268,lieferando,0.6228592553371274
39,2,2978,Asia & Sushi,9.0,287.0,20.0,0.0,811.0,60.0,asian,"Marchwitzastr. 31, 12681.0, Berlin",Marchwitzastr. 31,12681.0,Berlin,"52.5238595,13.5434381",52.5238595,13.5434381,lieferando,1.7032283535628838
40,2,3179,Restaurant Luitpold,9.2,449.0,20.0,2.0,1248.0,40.0,european,"Wegscheider Straße 7, 13581.0, Berlin",Wegscheider Straße 7,13581.0,Berlin,"52.556787,13.203963",52.556787,13.203963,lieferando,2.057583835406007
40,2,3228,Mira-Sushi,7.4,30.0,7.9,0.0,0.0,40.0,asian,"Streitstraße 79, 13581.0, Berlin",Streitstraße 79,13581.0,Berlin,"52.5560687,13.2072286",52.5560687,13.2072286,lieferando,2.1879313100560496
40,2,3242,Mr. Ice Cream,9.4,107.0,16.0,0.0,0.0,30.0,breakfast/dessert,"Streitstraße 59, 13581.0, Berlin",Streitstraße 59,13581.0,Berlin,"52.5612776,13.2080585",52.5612776,13.2080585,lieferando,1.6619567010742256
40,2,3255,Grill und Burger Imbiss,8.4,45.0,15.0,1.5,0.0,35.0,italian,"Streitstraße 87, 13581.0, Berlin",Streitstraße 87,13581.0,Berlin,"52.5543017,13.2076172",52.5543017,13.2076172,lieferando,2.3842046599759064
40,2,3263,Il Castello,7.6,1211.0,14.9,1.5,912.0,40.0,italian,"Streitstr. 27a, 13583.0, Berlin",Streitstr. 27a,13583.0,Berlin,"52.5613687,13.2088114",52.5613687,13.2088114,lieferando,1.674137125445589
41,2,252,Pizza Tino Lieferservice,9.0,548.0,40.0,3.0,962.0,30.0,italian,"Bottroper Weg 14, 10115.0, Berlin",Bottroper Weg 14,10115.0,Berlin,"52.5769562,13.2790206",52.5769562,13.2790206,lieferando,2.096000968133528
42,2,75,Exelans,8.0,1104.0,40.0,3.0,990.0,40.0,italian,"Scharnweberstrasse 25, 10115.0, Berlin",Scharnweberstrasse 25,10115.0,Berlin,"52.5649848,13.3252247",52.5649848,13.3252247,lieferando,2.127203155310824
42,2,161,Burger Boss,7.4,88.0,15.0,0.0,0.0,85.0,american,"Eichborndamm 150, 10115.0, Berlin",Eichborndamm 150,10115.0,Berlin,"52.5822672,13.3196328",52.5822672,13.3196328,lieferando,1.6526556815732547
42,2,241,Pizza Affe,8.6,408.0,15.0,0.0,0.0,30.0,italian,"Scharnweberstraße 127, 10115.0, Berlin",Scharnweberstraße 127,10115.0,Berlin,"52.5647418,13.3243798",52.5647418,13.3243798,lieferando,2.093029183182743
42,2,243,L.A. Burger & Sushi,8.8,621.0,40.0,2.0,680.0,40.0,asian,"Uranusweg 1, 10115.0, Berlin",Uranusweg 1,10115.0,Berlin,"52.5663225,13.317449",52.5663225,13.317449,lieferando,1.6062860050335699
42,2,252,Pizza Tino Lieferservice,9.0,548.0,40.0,3.0,962.0,30.0,italian,"Bottroper Weg 14, 10115.0, Berlin",Bottroper Weg 14,10115.0,Berlin,"52.5769562,13.2790206",52.5769562,13.2790206,lieferando,1.3352142670865303
42,2,1880,Viet Dream,7.6,218.0,15.0,0.0,760.0,30.0,asian,"Kurt-Schumacher-Damm 2-6, 10551.0, Berlin",Kurt-Schumacher-Damm 2-6,10551.0,Berlin,"52.5635752,13.3266859",52.5635752,13.3266859,lieferando,2.2949364058974426
42,2,1886,Hubertha II,7.2,800.0,15.0,0.0,1225.0,50.0,asian,"Eichborndamm 19, 10551.0, Berlin",Eichborndamm 19,10551.0,Berlin,"52.5698512,13.3125124",52.5698512,13.3125124,lieferando,1.1094191358853307
42,2,1913,Big Pan Restaurant,9.2,57.0,40.0,0.0,0.0,30.0,asian,"Medebacher Weg 16, 10551.0, Berlin",Medebacher Weg 16,10551.0,Berlin,"52.5870427,13.2810649",52.5870427,13.2810649,lieferando,1.7894651191587707
42,2,2228,BringN'Pizza,8.8,768.0,19.99,0.0,0.0,30.0,italian,"Antonienstraße 34 N, 10589.0, Berlin",Antonienstraße 34 N,10589.0,Berlin,"52.5773419,13.3144704",52.5773419,13.3144704,lieferando,1.1197295471519106
42,2,3024,NaR - Türkische Küche,9.4,52.0,10.0,2.99,708.0,30.0,vegetarian or vegan,"Emmentaler Strasse 71, 13156.0, Berlin- Tegel",Emmentaler Strasse 71,13156.0,Berlin- Tegel,"52.5854954,13.2812374",52.5854954,13.2812374,lieferando,1.6554224260977155
42,2,3034,Burger City,9.0,1728.0,30.0,0.0,955.0,40.0,american,"Scharnweberstraße 82, 13158.0, Berlin",Scharnweberstraße 82,13158.0,Berlin,"52.5677423,13.3113085",52.5677423,13.3113085,lieferando,1.1841272956555664
42,2,3035,Sushi Yana,8.6,5745.0,25.0,0.0,968.0,40.0,asian,"Medebacher Weg 12, 13158.0, Berlin",Medebacher Weg 12,13158.0,Berlin,"52.5867308,13.2810612",52.5867308,13.2810612,lieferando,1.763645910311042
42,2,3037,Pizza Bambolone,9.4,562.0,30.0,0.0,0.0,40.0,italian,"Eichborndamm 97, 13158.0, Berlin",Eichborndamm 97,13158.0,Berlin,"52.5773559,13.3151074",52.5773559,13.3151074,lieferando,1.1620638610919873
42,2,3043,Porta Via,8.8,329.0,12.0,1.5,0.0,30.0,italian,"Ollenhauerstraße 112, 13158.0, Berlin",Ollenhauerstraße 112,13158.0,Berlin,"52.5689735,13.3295109",52.5689735,13.3295109,lieferando,2.2088849564284305
42,2,3059,Berlin Burger Box,8.4,858.0,25.0,2.0,714.0,40.0,american,"Auguste-Viktoria-Allee 18, 13347.0, Berlin",Auguste-Viktoria-Allee 18,13347.0,Berlin,"52.57073,13.32232",52.57073,13.32232,lieferando,1.6856021346568675
42,2,3060,Pizza's Call n' eat,8.4,1837.0,15.0,2.0,967.0,40.0,italian,"Uranusweg 3, 13347.0, Berlin",Uranusweg 3,13347.0,Berlin,"52.56615,13.31731",52.56615,13.31731,lieferando,1.610310759642216
42,2,3062,Toscana Lieferservice,7.8,2170.0,10.0,1.0,769.0,55.0,italian,"Scharnweberstr. 60, 13347.0, Berlin",Scharnweberstr. 60,13347.0,Berlin,"52.5678365,13.3126669",52.5678365,13.3126669,lieferando,1.2469007074842158
42,2,3063,Restaurant Aventuras,8.6,401.0,30.0,1.0,0.0,45.0,american,"Holzhauser Straße 59, 13347.0, Berlin",Holzhauser Straße 59,13347.0,Berlin,"52.5807743,13.3025631",52.5807743,13.3025631,lieferando,0.7077586534396498
42,2,3066,Pizzeria Milano,8.0,349.0,15.0,0.0,905.0,55.0,italian,"Kurt-Schumacher-Platz 1, 13347.0, Berlin",Kurt-Schumacher-Platz 1,13347.0,Berlin,"52.5633011,13.3281629",52.5633011,13.3281629,lieferando,2.395514567668184
42,2,3068,Edi's Kitchen,8.6,65.0,0.0,0.0,0.0,30.0,italian,"Kurt-Schumacher-Damm 2-6, 13347.0, Berlin",Kurt-Schumacher-Damm 2-6,13347.0,Berlin,"52.5636843,13.3268582",52.5636843,13.3268582,lieferando,2.2980597382427908
42,2,3070,Neko Sushi & More,8.6,1743.0,12.0,0.0,945.0,40.0,asian,"Antonienstrasse 50a, 13347.0, Berlin",Antonienstrasse 50a,13347.0,Berlin,"52.5722841,13.3118722",52.5722841,13.3118722,lieferando,0.957556903141025
42,2,3072,Schäfer's,9.2,37.0,0.0,1.99,0.0,30.0,fastfood,"Ollenhauerstraße 1-2, 13347.0, Berlin",Ollenhauerstraße 1-2,13347.0,Berlin,"52.5641679,13.328593",52.5641679,13.328593,lieferando,2.3699023039496327
42,2,3073,Imbiss König,9.6,1369.0,14.0,0.0,756.0,30.0,italian,"Eichborndamm 22, 13349.0, Berlin",Eichborndamm 22,13349.0,Berlin,"52.5701189,13.3129876",52.5701189,13.3129876,lieferando,1.122740306742755
42,2,3074,Asia GP,7.8,3655.0,19.0,0.0,710.0,50.0,asian,"Ernststr. 59, 13349.0, Berlin",Ernststr. 59,13349.0,Berlin,"52.5836606,13.3010287",52.5836606,13.3010287,lieferando,0.9870342140059101
42,2,3075,Mille Grazie Lamoda,7.8,166.0,10.0,0.0,862.0,30.0,italian,"Scharnweberstraße 111, 13349.0, Berlin",Scharnweberstraße 111,13349.0,Berlin,"52.5657982,13.3201509",52.5657982,13.3201509,lieferando,1.7892190295883421
42,2,3076,McDonald's®,7.6,1368.0,10.0,0.0,991.0,35.0,american,"Kurt-Schumacher-Damm 38, 13349.0, Berlin",Kurt-Schumacher-Damm 38,13349.0,Berlin,"52.5612326,13.3231417",52.5612326,13.3231417,lieferando,2.2651340956911366
42,2,3077,Grill König,9.2,944.0,15.0,0.0,776.0,40.0,italian,"Eichborndamm 35-37, 13349.0, Berlin",Eichborndamm 35-37,13349.0,Berlin,"52.57112,13.31273",52.57112,13.31273,lieferando,1.0580300250847794
42,2,3078,L'Accordo Lieferservice,8.0,3499.0,15.0,2.0,1082.0,30.0,italian,"Ernststr. 54, 13351.0, Berlin",Ernststr. 54,13351.0,Berlin,"52.5831862,13.3001832",52.5831862,13.3001832,lieferando,0.9260678939254172
42,2,3080,BURGER KING ®,7.0,956.0,10.0,1.99,956.0,45.0,american,"Holzhauser Str. 31-33, 13403.0, Berlin",Holzhauser Str. 31-33,13403.0,Berlin,"52.5784839,13.2978162",52.5784839,13.2978162,lieferando,0.39739263927233287
42,2,3082,NIMAI,9.4,2387.0,15.0,1.5,851.0,40.0,indian,"Am Nordgraben gegenüber U-Bhf Rathaus Reinkendorf 00, 13403.0, Berlin",Am Nordgraben gegenüber U-Bhf Rathaus Reinkendorf 00,13403.0,Berlin,"52.5884213,13.3247832",52.5884213,13.3247832,lieferando,2.3330318517776876
42,2,3083,Miu Sushi,9.0,772.0,15.0,0.0,1140.0,40.0,asian,"Berliner Straße 95, 13403.0, Berlin",Berliner Straße 95,13403.0,Berlin,"52.588817,13.2847591",52.588817,13.2847591,lieferando,1.8017564416366325
42,2,3084,Burger Brothers,9.4,2279.0,20.0,1.0,780.0,40.0,american,"Berliner Straße 9, 13403.0, Berlin",Berliner Straße 9,13403.0,Berlin,"52.5882339,13.2846387",52.5882339,13.2846387,lieferando,1.7507830213054345
42,2,3085,Pizzeria Fratello,9.6,1512.0,30.0,0.0,735.0,30.0,italian,"Gorkistraße 26, 13403.0, Berlin",Gorkistraße 26,13403.0,Berlin,"52.5899068,13.2877754",52.5899068,13.2877754,lieferando,1.8161836093436756
42,2,3088,Mr. Ngo - Fresh Food,9.4,1516.0,18.9,0.0,946.0,30.0,asian,"Buddestrasse 16, 13403.0, Berlin",Buddestrasse 16,13403.0,Berlin,"52.5897399,13.2877822",52.5897399,13.2877822,lieferando,1.798974594982152
42,2,3090,Backe Backe Pizza,9.4,582.0,15.0,0.0,875.0,40.0,italian,"Schlieperstraße 13, 13403.0, Berlin",Schlieperstraße 13,13403.0,Berlin,"52.5870979,13.2852924",52.5870979,13.2852924,lieferando,1.6205302025231294
42,2,3092,Du-Co Sushi,9.0,1482.0,20.0,0.0,914.0,40.0,asian,"Alt-Tegel 15, 13403.0, Berlin",Alt-Tegel 15,13403.0,Berlin,"52.5890397,13.2808199",52.5890397,13.2808199,lieferando,1.972261852607645
42,2,3093,Asia Wok Asia Küche & Sushi Bar,9.4,1377.0,20.0,0.0,994.0,30.0,asian,"Gorkistraße 9, 13403.0, Berlin",Gorkistraße 9,13403.0,Berlin,"52.5901455,13.2852305",52.5901455,13.2852305,lieferando,1.91487736218323
42,2,3094,Can's Burger House,9.4,125.0,30.0,0.0,0.0,40.0,american,"Buddestraße 14, 13403.0, Berlin",Buddestraße 14,13403.0,Berlin,"52.5895125,13.2881372",52.5895125,13.2881372,lieferando,1.766180420241991
42,2,3096,Bergmann Pizza,8.8,61.0,10.0,0.0,750.0,35.0,italian,"Treskowstr. 1 Ecke Alt-Tegel 11 11, 13403.0, Berlin",Treskowstr. 1 Ecke Alt-Tegel 11 11,13403.0,Berlin,"52.5891548,13.2814003",52.5891548,13.2814003,lieferando,1.9590288995678833
